index,sample_id,label,attack,score_clean,prior_clean,energy_clean,score_adv,prior_adv,energy_adv,delta_score,delta_energy
186,bed_0552,2,ifgm_pointnet,141780.46875,2104.962158203125,-139675.5,141674.890625,2109.280029296875,-139565.609375,-105.578125,109.890625
187,bed_0553,2,ifgm_pointnet,152092.546875,2088.15966796875,-150004.390625,151866.53125,2095.5322265625,-149771.0,-226.015625,233.390625
188,bed_0554,2,ifgm_pointnet,150036.0625,2040.16748046875,-147995.890625,150009.5,2036.3748779296875,-147973.125,-26.5625,22.765625
189,bed_0555,2,ifgm_pointnet,146909.46875,2345.56494140625,-144563.90625,146794.96875,2347.66552734375,-144447.296875,-114.5,116.609375
190,bed_0556,2,ifgm_pointnet,149818.46875,2198.700927734375,-147619.765625,149597.203125,2224.638427734375,-147372.5625,-221.265625,247.203125
191,bed_0557,2,ifgm_pointnet,152905.015625,2019.280029296875,-150885.734375,152765.609375,2025.1688232421875,-150740.4375,-139.40625,145.296875
192,bed_0558,2,ifgm_pointnet,152659.6875,2265.585205078125,-150394.109375,152468.109375,2265.528564453125,-150202.578125,-191.578125,191.53125
193,bed_0559,2,ifgm_pointnet,150428.140625,1921.2537841796875,-148506.890625,150006.0,1924.243408203125,-148081.75,-422.140625,425.140625
194,bed_0560,2,ifgm_pointnet,152599.5,2035.448486328125,-150564.046875,152509.984375,2036.94921875,-150473.03125,-89.515625,91.015625
195,bed_0561,2,ifgm_pointnet,151578.71875,2063.0400390625,-149515.671875,151248.984375,2067.311279296875,-149181.671875,-329.734375,334.0
196,bed_0562,2,ifgm_pointnet,156215.75,2305.629150390625,-153910.125,156097.25,2305.447998046875,-153791.796875,-118.5,118.328125
197,bed_0563,2,ifgm_pointnet,148314.25,2345.099365234375,-145969.15625,147928.171875,2347.946044921875,-145580.21875,-386.078125,388.9375
198,bed_0564,2,ifgm_pointnet,157366.578125,2270.16259765625,-155096.421875,157358.28125,2274.544189453125,-155083.734375,-8.296875,12.6875
199,bed_0565,2,ifgm_pointnet,145512.3125,2496.31884765625,-143016.0,145164.90625,2497.117919921875,-142667.78125,-347.40625,348.21875
200,bed_0566,2,ifgm_pointnet,149707.984375,2075.04931640625,-147632.9375,149341.234375,2078.38232421875,-147262.859375,-366.75,370.078125
201,bed_0567,2,ifgm_pointnet,150754.546875,2076.393798828125,-148678.15625,150491.46875,2080.016357421875,-148411.453125,-263.078125,266.703125
202,bed_0568,2,ifgm_pointnet,149732.328125,1991.94189453125,-147740.390625,149609.75,1991.568603515625,-147618.1875,-122.578125,122.203125
203,bed_0569,2,ifgm_pointnet,149328.6875,1996.0384521484375,-147332.65625,148970.671875,1999.3511962890625,-146971.328125,-358.015625,361.328125
204,bed_0570,2,ifgm_pointnet,153923.40625,1923.9595947265625,-151999.453125,153816.5625,1926.92236328125,-151889.640625,-106.84375,109.8125
205,bed_0571,2,ifgm_pointnet,149388.28125,2287.16845703125,-147101.109375,149290.015625,2291.009765625,-146999.0,-98.265625,102.109375
206,bed_0572,2,ifgm_pointnet,156905.734375,2190.87646484375,-154714.859375,156896.40625,2191.440185546875,-154704.96875,-9.328125,9.890625
207,bed_0573,2,ifgm_pointnet,147186.671875,2067.111083984375,-145119.5625,147023.578125,2064.240966796875,-144959.34375,-163.09375,160.21875
208,bed_0574,2,ifgm_pointnet,145848.484375,2247.4765625,-143601.0,145827.90625,2249.029052734375,-143578.875,-20.578125,22.125
209,bed_0575,2,ifgm_pointnet,148162.953125,2009.5821533203125,-146153.375,147804.953125,2010.00439453125,-145794.953125,-358.0,358.421875
210,bed_0576,2,ifgm_pointnet,150362.34375,2278.1015625,-148084.25,150120.171875,2280.45068359375,-147839.71875,-242.171875,244.53125
211,bed_0577,2,ifgm_pointnet,154210.328125,2220.584228515625,-151989.75,154057.484375,2218.9345703125,-151838.546875,-152.84375,151.203125
212,bed_0578,2,ifgm_pointnet,148481.03125,1761.63427734375,-146719.390625,148275.984375,1766.4722900390625,-146509.515625,-205.046875,209.875
213,bed_0579,2,ifgm_pointnet,150245.015625,2401.60400390625,-147843.40625,150065.984375,2403.732421875,-147662.25,-179.03125,181.15625
214,bed_0580,2,ifgm_pointnet,147983.953125,1985.8662109375,-145998.09375,147828.484375,1986.95703125,-145841.53125,-155.46875,156.5625
215,bed_0581,2,ifgm_pointnet,157560.890625,2071.421142578125,-155489.46875,157471.375,2079.095703125,-155392.28125,-89.515625,97.1875
216,bed_0582,2,ifgm_pointnet,145754.796875,2463.613525390625,-143291.1875,145555.390625,2462.814697265625,-143092.578125,-199.40625,198.609375
217,bed_0583,2,ifgm_pointnet,139716.453125,2544.798583984375,-137171.65625,139706.8125,2548.92578125,-137157.890625,-9.640625,13.765625
218,bed_0584,2,ifgm_pointnet,146173.296875,2182.777587890625,-143990.515625,145848.484375,2181.91455078125,-143666.5625,-324.8125,323.953125
219,bed_0585,2,ifgm_pointnet,147100.546875,2078.96728515625,-145021.578125,146998.984375,2079.338134765625,-144919.640625,-101.5625,101.9375
220,bed_0586,2,ifgm_pointnet,150652.515625,1876.6646728515625,-148775.84375,150487.15625,1879.03076171875,-148608.125,-165.359375,167.71875
221,bed_0587,2,ifgm_pointnet,144851.296875,2438.505859375,-142412.796875,144886.71875,2434.7197265625,-142452.0,35.421875,-39.203125
222,bed_0588,2,ifgm_pointnet,145997.703125,2317.1748046875,-143680.53125,145759.0,2317.458740234375,-143441.546875,-238.703125,238.984375
223,bed_0589,2,ifgm_pointnet,151083.359375,2014.470458984375,-149068.890625,150656.78125,2022.41943359375,-148634.359375,-426.578125,434.53125
224,bed_0590,2,ifgm_pointnet,151999.125,2569.619873046875,-149429.5,151824.046875,2571.520263671875,-149252.53125,-175.078125,176.96875
225,bed_0591,2,ifgm_pointnet,147833.640625,2279.815673828125,-145553.828125,147480.671875,2278.61328125,-145202.0625,-352.96875,351.765625
226,bed_0592,2,ifgm_pointnet,150166.90625,1794.9024658203125,-148372.0,149797.5,1797.078369140625,-148000.421875,-369.40625,371.578125
227,bed_0593,2,ifgm_pointnet,151083.359375,2085.117919921875,-148998.234375,150703.90625,2093.93603515625,-148609.96875,-379.453125,388.265625
228,bed_0594,2,ifgm_pointnet,143575.546875,2308.68359375,-141266.859375,143225.15625,2321.074951171875,-140904.078125,-350.390625,362.78125
229,bed_0595,2,ifgm_pointnet,150138.640625,2308.751220703125,-147829.890625,149984.484375,2312.23681640625,-147672.25,-154.15625,157.640625
230,bed_0596,2,ifgm_pointnet,156215.75,2232.234375,-153983.515625,156215.75,2226.94873046875,-153988.796875,0.0,-5.28125
231,bed_0597,2,ifgm_pointnet,149997.46875,2129.340576171875,-147868.125,149686.6875,2132.90185546875,-147553.78125,-310.78125,314.34375
232,bed_0598,2,ifgm_pointnet,142872.296875,2672.087646484375,-140200.203125,142872.296875,2672.089111328125,-140200.203125,0.0,0.0
233,bed_0599,2,ifgm_pointnet,146921.53125,2296.18310546875,-144625.34375,146636.71875,2294.7548828125,-144341.96875,-284.8125,283.375
234,bed_0600,2,ifgm_pointnet,151193.578125,2108.80810546875,-149084.765625,151117.96875,2104.672607421875,-149013.296875,-75.609375,71.46875
235,bed_0601,2,ifgm_pointnet,144519.359375,2321.335205078125,-142198.03125,144461.984375,2352.123291015625,-142109.859375,-57.375,88.171875
236,bed_0602,2,ifgm_pointnet,149946.578125,1966.638427734375,-147979.9375,149674.171875,1972.1346435546875,-147702.03125,-272.40625,277.90625
237,bed_0603,2,ifgm_pointnet,157207.421875,2260.704345703125,-154946.71875,156930.84375,2261.519287109375,-154669.328125,-276.578125,277.390625
238,bed_0604,2,ifgm_pointnet,146326.171875,2629.126220703125,-143697.046875,146326.171875,2629.10546875,-143697.0625,0.0,-0.015625
239,bed_0605,2,ifgm_pointnet,147559.96875,2241.10888671875,-145318.859375,147284.078125,2260.82763671875,-145023.25,-275.890625,295.609375
240,bed_0606,2,ifgm_pointnet,158992.203125,2237.64599609375,-156754.5625,159001.71875,2238.888916015625,-156762.828125,9.515625,-8.265625
241,bed_0607,2,ifgm_pointnet,151458.484375,2108.589111328125,-149349.890625,150844.0625,2115.692626953125,-148728.375,-614.421875,621.515625
242,bed_0608,2,ifgm_pointnet,150431.984375,2113.841796875,-148318.140625,150521.515625,2104.46923828125,-148417.046875,89.53125,-98.90625
243,bed_0609,2,ifgm_pointnet,147250.1875,2334.702392578125,-144915.484375,147088.484375,2347.165771484375,-144741.3125,-161.703125,174.171875
244,bed_0610,2,ifgm_pointnet,150077.390625,2099.12109375,-147978.265625,149444.03125,2105.702880859375,-147338.328125,-633.359375,639.9375
245,bed_0611,2,ifgm_pointnet,152097.953125,2074.402099609375,-150023.546875,151918.953125,2076.419677734375,-149842.53125,-179.0,181.015625
246,bed_0612,2,ifgm_pointnet,154419.375,2543.465576171875,-151875.90625,154012.921875,2545.644287109375,-151467.28125,-406.453125,408.625
247,bed_0613,2,ifgm_pointnet,151918.953125,2018.588134765625,-149900.359375,151714.125,2026.7662353515625,-149687.359375,-204.828125,213.0
248,bed_0614,2,ifgm_pointnet,143502.21875,2139.19677734375,-141363.015625,143200.625,2140.185546875,-141060.4375,-301.59375,302.578125
249,bed_0615,2,ifgm_pointnet,150648.046875,2116.40185546875,-148531.640625,150521.515625,2130.661865234375,-148390.859375,-126.53125,140.78125
250,bench_0174,3,ifgm_pointnet,160022.78125,1967.490234375,-158055.296875,159559.15625,1967.3382568359375,-157591.8125,-463.625,463.484375
251,bench_0175,3,ifgm_pointnet,155857.75,2541.90869140625,-153315.84375,155857.75,2541.91162109375,-153315.84375,0.0,0.0
252,bench_0176,3,ifgm_pointnet,182871.78125,2157.877197265625,-180713.90625,182692.796875,2159.763916015625,-180533.03125,-178.984375,180.875
253,bench_0177,3,ifgm_pointnet,161461.859375,2170.541748046875,-159291.3125,161407.59375,2171.17919921875,-159236.421875,-54.265625,54.890625
254,bench_0178,3,ifgm_pointnet,155667.015625,2235.93896484375,-153431.078125,155367.6875,2238.3408203125,-153129.34375,-299.328125,301.734375
255,bench_0179,3,ifgm_pointnet,165137.953125,2281.31494140625,-162856.640625,164690.078125,2284.8876953125,-162405.1875,-447.875,451.453125
256,bench_0180,3,ifgm_pointnet,148234.109375,2181.5380859375,-146052.578125,148204.859375,2178.3564453125,-146026.5,-29.25,26.078125
257,bench_0181,3,ifgm_pointnet,151687.53125,2040.8385009765625,-149646.6875,151624.65625,2041.5994873046875,-149583.0625,-62.875,63.625
258,bench_0182,3,ifgm_pointnet,155287.59375,2307.537353515625,-152980.0625,154912.421875,2307.966064453125,-152604.453125,-375.171875,375.609375
259,bench_0183,3,ifgm_pointnet,144632.453125,2094.215087890625,-142538.234375,144247.25,2097.019775390625,-142150.234375,-385.203125,388.0
260,bench_0184,3,ifgm_pointnet,136654.125,1574.22412109375,-135079.90625,136654.125,1574.054931640625,-135080.0625,0.0,-0.15625
261,bench_0185,3,ifgm_pointnet,167199.234375,2247.303466796875,-164951.9375,166817.25,2251.690185546875,-164565.5625,-381.984375,386.375
262,bench_0186,3,ifgm_pointnet,176660.59375,2005.0555419921875,-174655.53125,176315.0625,2005.7161865234375,-174309.34375,-345.53125,346.1875
263,bench_0187,3,ifgm_pointnet,176270.9375,2412.12548828125,-173858.8125,176191.140625,2416.109375,-173775.03125,-79.796875,83.78125
264,bench_0188,3,ifgm_pointnet,165977.625,2273.191650390625,-163704.4375,165977.625,2273.192626953125,-163704.4375,0.0,0.0
265,bench_0189,3,ifgm_pointnet,165227.484375,2010.575927734375,-163216.90625,164873.421875,2009.8111572265625,-162863.609375,-354.0625,353.296875
266,bench_0190,3,ifgm_pointnet,163018.015625,2241.97509765625,-160776.046875,162600.703125,2243.40380859375,-160357.296875,-417.3125,418.75
267,bench_0191,3,ifgm_pointnet,157609.75,2020.12451171875,-155589.625,157609.75,2020.1212158203125,-155589.625,0.0,0.0
268,bench_0192,3,ifgm_pointnet,151028.46875,2620.93359375,-148407.53125,150806.484375,2624.345458984375,-148182.140625,-221.984375,225.390625
269,bench_0193,3,ifgm_pointnet,143562.953125,1811.7303466796875,-141751.21875,143562.953125,1811.7353515625,-141751.21875,0.0,0.0
270,bookshelf_0573,4,ifgm_pointnet,157765.234375,1890.3505859375,-155874.890625,157437.890625,1898.0579833984375,-155539.828125,-327.34375,335.0625
271,bookshelf_0574,4,ifgm_pointnet,154469.765625,2545.62939453125,-151924.140625,154227.8125,2548.7919921875,-151679.015625,-241.953125,245.125
272,bookshelf_0575,4,ifgm_pointnet,149933.328125,2331.849365234375,-147601.484375,149797.5,2334.751220703125,-147462.75,-135.828125,138.734375
273,bookshelf_0576,4,ifgm_pointnet,147898.484375,2783.77197265625,-145114.71875,147795.59375,2785.6611328125,-145009.9375,-102.890625,104.78125
274,bookshelf_0577,4,ifgm_pointnet,158881.015625,2306.508056640625,-156574.5,158856.4375,2308.9384765625,-156547.5,-24.578125,27.0
275,bookshelf_0578,4,ifgm_pointnet,169916.859375,2032.587890625,-167884.265625,169794.234375,2032.7625732421875,-167761.46875,-122.625,122.796875
276,bookshelf_0579,4,ifgm_pointnet,144416.90625,2508.74658203125,-141908.15625,144274.4375,2511.55615234375,-141762.875,-142.46875,145.28125
277,bookshelf_0580,4,ifgm_pointnet,144144.90625,2537.469482421875,-141607.4375,144144.90625,2537.478515625,-141607.421875,0.0,0.015625
278,bookshelf_0581,4,ifgm_pointnet,145848.484375,1739.860595703125,-144108.625,145686.28125,1749.031005859375,-143937.25,-162.203125,171.375
279,bookshelf_0582,4,ifgm_pointnet,167033.03125,2252.14111328125,-164780.890625,166740.390625,2255.57177734375,-164484.8125,-292.640625,296.078125
280,bookshelf_0583,4,ifgm_pointnet,151291.578125,1881.6927490234375,-149409.890625,151078.875,1883.1126708984375,-149195.765625,-212.703125,214.125
281,bookshelf_0584,4,ifgm_pointnet,167037.515625,2295.981201171875,-164741.53125,167020.203125,2297.036376953125,-164723.171875,-17.3125,18.359375
282,bookshelf_0585,4,ifgm_pointnet,152910.4375,2200.575927734375,-150709.859375,152868.0,2201.950439453125,-150666.046875,-42.4375,43.8125
283,bookshelf_0586,4,ifgm_pointnet,154674.296875,2125.125732421875,-152549.171875,154639.421875,2127.777587890625,-152511.640625,-34.875,37.53125
284,bookshelf_0587,4,ifgm_pointnet,150345.90625,2213.509765625,-148132.390625,150245.015625,2217.593994140625,-148027.421875,-100.890625,104.96875
285,bookshelf_0588,4,ifgm_pointnet,149946.578125,1958.02490234375,-147988.546875,149716.375,1964.7161865234375,-147751.65625,-230.203125,236.890625
286,bookshelf_0589,4,ifgm_pointnet,134706.0,2304.552734375,-132401.453125,134706.0,2304.42626953125,-132401.578125,0.0,-0.125
287,bookshelf_0590,4,ifgm_pointnet,161629.359375,2246.751220703125,-159382.609375,161211.4375,2253.31640625,-158958.125,-417.921875,424.484375
288,bookshelf_0591,4,ifgm_pointnet,150580.984375,2009.6685791015625,-148571.3125,150345.90625,2014.709228515625,-148331.203125,-235.078125,240.109375
289,bookshelf_0592,4,ifgm_pointnet,166036.875,2166.16162109375,-163870.71875,166036.875,2166.12939453125,-163870.75,0.0,-0.03125
290,bookshelf_0593,4,ifgm_pointnet,158728.875,2365.811767578125,-156363.0625,158366.390625,2370.07275390625,-155996.3125,-362.484375,366.75
291,bookshelf_0594,4,ifgm_pointnet,153400.484375,2168.394287109375,-151232.09375,153127.953125,2170.486083984375,-150957.46875,-272.53125,274.625
292,bookshelf_0595,4,ifgm_pointnet,157247.265625,1999.463623046875,-155247.796875,157140.0,2000.3271484375,-155139.671875,-107.265625,108.125
293,bookshelf_0596,4,ifgm_pointnet,163929.9375,1721.107421875,-162208.828125,163496.515625,1724.198974609375,-161772.3125,-433.421875,436.515625
294,bookshelf_0597,4,ifgm_pointnet,151489.1875,1923.3614501953125,-149565.828125,151395.546875,1926.24365234375,-149469.296875,-93.640625,96.53125
295,bookshelf_0598,4,ifgm_pointnet,158634.921875,2239.9443359375,-156394.984375,158235.34375,2242.99951171875,-155992.34375,-399.578125,402.640625
296,bookshelf_0599,4,ifgm_pointnet,159312.875,1532.9822998046875,-157779.890625,158954.859375,1537.4029541015625,-157417.453125,-358.015625,362.4375
297,bookshelf_0600,4,ifgm_pointnet,157867.671875,1626.18603515625,-156241.484375,157288.859375,1626.1492919921875,-155662.703125,-578.8125,578.78125
298,bookshelf_0601,4,ifgm_pointnet,165414.90625,2261.925537109375,-163152.984375,164848.828125,2266.076171875,-162582.75,-566.078125,570.234375
299,bookshelf_0602,4,ifgm_pointnet,151449.953125,1876.48583984375,-149573.46875,151231.984375,1878.013916015625,-149353.96875,-217.96875,219.5
300,bookshelf_0603,4,ifgm_pointnet,156025.015625,2319.390380859375,-153705.625,155756.53125,2323.211181640625,-153433.3125,-268.484375,272.3125
301,bookshelf_0604,4,ifgm_pointnet,160228.984375,2188.983642578125,-158040.0,159764.859375,2191.46044921875,-157573.40625,-464.125,466.59375
302,bookshelf_0605,4,ifgm_pointnet,161107.453125,2112.639892578125,-158994.8125,160900.53125,2117.982666015625,-158782.546875,-206.921875,212.265625
303,bookshelf_0606,4,ifgm_pointnet,158235.34375,2184.2685546875,-156051.078125,157833.921875,2189.025146484375,-155644.890625,-401.421875,406.1875
304,bookshelf_0607,4,ifgm_pointnet,142440.53125,2429.22314453125,-140011.3125,142356.21875,2432.131591796875,-139924.09375,-84.3125,87.21875
305,bookshelf_0608,4,ifgm_pointnet,161547.96875,2054.912841796875,-159493.0625,161181.859375,2061.183837890625,-159120.671875,-366.109375,372.390625
306,bookshelf_0609,4,ifgm_pointnet,148937.15625,2444.5517578125,-146492.609375,148919.40625,2445.573486328125,-146473.828125,-17.75,18.78125
307,bookshelf_0610,4,ifgm_pointnet,150000.84375,2095.9658203125,-147904.875,149797.5,2102.324462890625,-147695.171875,-203.34375,209.703125
308,bookshelf_0611,4,ifgm_pointnet,138455.5625,2153.826171875,-136301.734375,138264.46875,2157.720947265625,-136106.75,-191.09375,194.984375
309,bookshelf_0612,4,ifgm_pointnet,146811.71875,1842.316650390625,-144969.40625,146628.546875,1839.99658203125,-144788.546875,-183.171875,180.859375
310,bookshelf_0613,4,ifgm_pointnet,155569.296875,2482.39013671875,-153086.90625,155312.859375,2483.745849609375,-152829.109375,-256.4375,257.796875
311,bookshelf_0614,4,ifgm_pointnet,149119.78125,1840.5980224609375,-147279.1875,149039.625,1841.519775390625,-147198.109375,-80.15625,81.078125
312,bookshelf_0615,4,ifgm_pointnet,151065.421875,2333.660888671875,-148731.765625,150813.75,2340.04345703125,-148473.703125,-251.671875,258.0625
313,bookshelf_0616,4,ifgm_pointnet,150496.65625,1912.7998046875,-148583.859375,150345.90625,1913.1668701171875,-148432.734375,-150.75,151.125
314,bookshelf_0617,4,ifgm_pointnet,157199.375,1732.9161376953125,-155466.453125,157008.84375,1732.180908203125,-155276.65625,-190.53125,189.796875
315,bookshelf_0618,4,ifgm_pointnet,147488.125,2356.208984375,-145131.921875,147271.96875,2359.262451171875,-144912.703125,-216.15625,219.21875
316,bookshelf_0619,4,ifgm_pointnet,141981.8125,1889.7623291015625,-140092.046875,141780.46875,1889.8466796875,-139890.625,-201.34375,201.421875
317,bookshelf_0620,4,ifgm_pointnet,147808.984375,1975.663818359375,-145833.328125,147738.984375,1977.4833984375,-145761.5,-70.0,71.828125
